ID_str,Provincia (from import_estudiantes strapi) (from ESTUDIANTE),CCAA - PROVINCIAS (from Universidad Vinculada) (from ESTUDIANTE),Universidad Vinculada (from ESTUDIANTE) 2,Universidad (from import_estudiantes strapi) (from ESTUDIANTE),title_str,summary_str,tags_str,language_str,sector_str,Impacto_premios_str,Sostenibilidad_premios_str,Innovación_premios_str,Viabilidad_premios_str,Categorías_premios_str,hiding_reason_str,Score_tfx,Titulación (from import_estudiantes strapi) (from ESTUDIANTE)
978,,MADRID,CUNEF,CUNEF Universidad,"Real Estate, A Key player for a Sustainable Future","Mi TFG analiza la sostenibilidad en el sector inmobiliario de oficinas, cuestionando si es una solución real al cambio climático o una estrategia de marketing. A través de informes ESG de grandes empresas del sector, encuestas a jóvenes y una entrevista a un experto, concluyo que invertir en espacios sostenibles es clave. No solo reduce emisiones, sino que mejora el bienestar social, económico y laboral. Es una necesidad estratégica que impulsa el valor del activo y atrae talento e inversión.
","Sostenibilidad,Consultoría,Instalaciones,Inversión,RSC (Responsabilidad Social Corporativa)",Inglés,Consultoría y servicios empresariales,"Mi proyecto promueve la innovación sostenible en el sector inmobiliario al demostrar con datos y análisis, que invertir en oficinas sostenibles genera beneficios ambientales sociales y económicos. Al analizar casos reales y recoger la opinión de los jóvenes se fomenta una visión más consciente y exigente sobre el papel de las empresas. Este trabajo puede servir de guía para impulsar decisiones estratégicas sostenibles en el real estate y motivar cambios en políticas corporativas y de inversión.
","Mi proyecto nació del interés genuino por aplicar la sostenibilidad en el sector inmobiliario, especialmente en oficinas donde pasamos gran parte del tiempo. Como joven, quería saber si las nuevas generaciones valoran ambientes laborales sostenibles. Abordé el tema con un enfoque práctico, combinando datos reales y opiniones actuales. El compromiso con la sostenibilidad está presente en todo el trabajo, buscando soluciones con impacto duradero.","Mi proyecto es innovador porque combina el análisis técnico de informes ESG de grandes empresas inmobiliarias con la perspectiva directa de los jóvenes que pronto formarán parte del mercado laboral. Este enfoque dual, cuantitativo y cualitativo, aporta una visión fresca y completa sobre la sostenibilidad en oficinas, integrando tanto datos objetivos como opiniones actuales. Así, ofrece una nueva forma de entender cómo la sostenibilidad impacta en la elección y gestión de espacios laborales.","Mi proyecto aborda una necesidad creciente en el sector inmobiliario: la integración de la sostenibilidad en espacios de trabajo. Al combinar análisis de datos reales con la percepción de jóvenes profesionales, ofrece información valiosa para empresas que buscan mejorar su impacto ambiental y atraer talento. Además sus conclusiones pueden aplicarse en estrategias corporativas y políticas de inversión contribuyendo a un desarrollo más responsable y competitivo.","Sostenibilidad,Innovación social",,42,ADE Bilingue
954,Madrid,MADRID,Universidad Carlos III de Madrid,Universidad Carlos III de Madrid,DISEÑO Y DESARROLLO DE UN GEMELO DIGITAL PARA LA ESTACIÓN DEPURADORA DE AGUAS RESIDUALES DE SANTA MARIA PALAUTORDERA,"El proyecto GEDIAV-H2O plantea un Gemelo Digital de una EDAR en Cataluña, integrando OT e IT mediante arquitecturas robustas, microservicios y virtualización. Utiliza un Datalake para centralizar datos de SCADA, BIM y ERP, permitiendo analítica avanzada con IA. La sensorización vía IoT, el modelado BIM y la interoperabilidad son clave para optimizar procesos, predecir fallos y mejorar la eficiencia operativa bajo los principios de Industria 4.0.","IoT,Data Science,Desarrollo Software,Economía circular,Sostenibilidad",Castellano,Tercer sector,"El proyecto demuestra un alto impacto al aplicar tecnologías avanzadas en la creación de un Gemelo Digital para una planta de aguas residuales, fortaleciendo la integración de datos y el análisis inteligente. Este enfoque mejora la eficiencia operativa, facilita la toma de decisiones y promueve la transformación digital del sector. Además, permite abordar retos como la detección de contaminantes emergentes y avanzar hacia modelos sostenibles basados en economía circular e innovación tecnológica.","El proyecto destaca en la sostenibilidad al transformar una planta de aguas residuales en un sistema inteligente mediante un Gemelo Digital. Esta tecnología permite integrar datos, optimizar procesos y reducir impactos ambientales. Su carácter adaptable y analítico fomenta la mejora continua, respondiendo a desafíos como contaminantes emergentes y eficiencia energética, impulsando la evolución hacia infraestructuras más resilientes, sostenibles y alineadas con la innovación tecnológica","El proyecto destaca en innovación al transformar una planta de aguas residuales en un sistema inteligente mediante un Gemelo Digital. Esta tecnología permite integrar datos, optimizar procesos y reducir impactos ambientales. Su carácter adaptable y analítico fomenta la mejora continua, respondiendo a desafíos como contaminantes emergentes y eficiencia energética, impulsando la evolución hacia infraestructuras más resilientes, sostenibles y alineadas con la innovación tecnológica.","La viabilidad de proyectos de saneamiento público es alta por el respaldo normativo y la experiencia europea. Sin embargo, el desarrollo de Gemelos Digitales en PTAR enfrenta retos como infraestructuras obsoletas, escasa capacidad técnica y presupuestaria en municipios pequeños, e interoperabilidad limitada. Superarlos requiere modernización tecnológica, formación especializada e integración de arquitecturas digitales escalables.","Nuevas tecnologías,Sostenibilidad",,37,"Master de Internet de las Cosas, Tecnologías Aplicadas"
1165,,MADRID,Universidad Nebrija,Universidad Nebrija,EL DIÁLOGO INTER-GENERACIONAL A TRAVÉS DEL TEATRO DEL OPRIMIDO. UN PROYECTO DIDÁCTICO DE LAS ARTES ESCÉNICAS.,,"Arte,Tercera edad,Colectivos vulnerables,Comunidad,Comunicación,Desarrollo personal,Educación,Igualdad,Inserción,Jóvenes,Salud mental",Castellano,Tercer sector,,,,,,,,"Grado en Comunicación Audiovisual, Grado en Artes Escénicas"
378,Madrid,MADRID,Universidad Complutense de Madrid,Universidad Complutense de Madrid - UCM,DESMETALIZACIÓN DE CÉLULAS FOTOVOLTAICAS DE  SILICIO Y RECUPERACIÓN DE PLATA,"Este estudio aborda el reciclaje de células fotovoltaicas de silicio de primera generación, centrándose en la recuperación de la plata, un metal valioso en los paneles solares. Se investigan técnicas de desmetalización mediante tratamientos químicos y  por electrodeposición. Los resultados demuestran un proceso eficiente de recuperación de plata, contribuyendo a estrategias sostenibles de reciclaje de módulos fotovoltaicos al final de su vida útil y reduciendo el impacto ambiental.







","Economía circular,Reciclaje,Energías renovables",Castellano,Investigación,"Este proyecto impulsa la innovación sostenible en el reciclaje de módulos fotovoltaicos, promoviendo la recuperación eficiente de plata mediante técnicas electroquímicas como la electrodeposición. Su aplicación reduce la extracción de nuevos recursos, minimiza residuos y fomenta la economía circular en la industria solar. Además, contribuye a estrategias sostenibles para la gestión de residuos electrónicos, reduciendo el impacto ambiental y optimizando el uso de materiales en energías renovables","El proyecto integra la sostenibilidad en todas sus fases, desde su concepción al abordar el reciclaje de módulos fotovoltaicos, hasta su implementación con técnicas de bajo impacto ambiental como la electrodeposición para recuperar plata. Promueve la economía circular, minimiza residuos y optimiza el uso de recursos. Además, sus resultados pueden escalarse y aplicarse industrialmente, garantizando un impacto duradero en la gestión sostenible de residuos electrónicos de energías renovables.","El proyecto es original e innovador porque aplica técnicas electroquímicas avanzadas, como la electrodeposición, para recuperar plata de módulos fotovoltaicos, un enfoque más eficiente y sostenible que los métodos tradicionales. Además, combina desmetalización química y procesos selectivos, optimizando la pureza del metal recuperado. Su aplicación impulsa la economía circular, reduciendo el impacto ambiental y ofreciendo una alternativa escalable para la gestión de residuos fotovoltaicos.","Este proyecto es altamente relevante y aplicable, ya que responde a la creciente necesidad de reciclaje de módulos fotovoltaicos en la industria. A nivel empresarial, ofrece un método eficiente y sostenible para recuperar plata, reduciendo costos y dependencia de materias primas. Socialmente, impulsa la economía circular y disminuye el impacto ambiental de los residuos electrónicos, alineándose con las políticas de sostenibilidad y transición hacia energías renovables.",Sostenibilidad,,43,Ingeniería química: Ingeniería de procesos
435,Almería,"ALMERÍA,ANDALUCÍA",Universidad de Almería,Universidad de Almería - UAL,Aplicación de un modelo mecanístico como herramienta de decisión de las condiciones de operación de una planta demostrativa de foto-Fenton solar para la eliminación de microcontaminantes,"El proyecto se contextualiza en el control y la optimización del proceso foto-Fenton solar para la eliminación de microcontaminantes presentes en aguas residuales urbanas. Se ha modelado computacionalmente una planta demostrativa para simular la operación en diferentes estaciones del año utilizando datos meteorológicos reales. De este modo, ha sido posible tanto evaluar el potencial de eliminación de microcontaminantes como seleccionar las condiciones de operación adecuadas.","Sostenibilidad,Agua,Energías renovables,Economía circular",Castellano,Investigación,"Este proyecto forma parte de una línea de investigación relacionada con el control y la optimización del proceso foto-Fenton solar. El principal objetivo de esta línea es ofrecer a la comunidad científica y a las empresas interesadas, las herramientas necesarias para implementar comercialmente el proceso, fomentando así un tratamiento adecuado de las aguas residuales urbanas y, a su vez, su posible reutilización sostenible en la agricultura.","La temática del trabajo surge de la necesidad imperativa de gestionar eficientemente los recursos hídricos y energéticos disponibles en la provincia de Almería. El trabajo se enmarca en la eliminación de microcontaminantes presentes en aguas residuales mediante tecnología basada en energía solar, obteniendo así agua regenerada, la cual puede reutilizarse como agua de riego en la agricultura. Esto impulsa el sistema productivo y fomentando el concepto de economía circular. (ODS 3, 6 y 14)","La principal innovación radica en el uso de la simulación computacional para seleccionar las condiciones de operación de una planta demostrativa real de foto-Fenton solar. De este modo, es posible evaluar diferentes escenarios y condiciones de operación, evitando el consumo de tiempo y dinero que conllevaría la evaluación experimental. Esta filosofía es ampliamente empleada en la industria de procesos. Sin embargo, su aplicación en el ámbito del proceso foto-Fenton solar resulta innovadora. ","Técnicamente, la estrategia basada en modelización y simulación computacional ofrece una aplicación inmediata en la optimización y el control del tratamiento. Esta metodología permite su aplicación en otras plantas de tratamiento, pues el modelo cinético desarrollado puede adaptarse fácilmente a otros efluentes con composición o naturaleza química diferente. Económicamente, no incrementa ni los costes de inversión y/o operación, aspecto clave para fomentar el interés comercial.",Sostenibilidad,,33,Máster en Ingeniería Química
446,Madrid,MADRID,Universidad Complutense de Madrid,Universidad Complutense de Madrid - UCM,"CONCEPTO DE “IMAGINARIOS SOCIALES” EN  BAUDRILLARD, TAYLOR Y CASTORIADIS","Este estudio teórico analiza los imaginarios sociales y su impacto en la cultura y sociedad a partir de Baudrillard, Castoriadis y Taylor. Se comparan sus enfoques sobre su naturaleza, función y transformación sociocultural. Coinciden en su papel estructurador y dinámico, pero difieren en su origen y función: Castoriadis destaca su dimensión creativa, Baudrillard su rol en la simulación e hiperrealidad y Taylor su influencia moral y política. Se emplea un análisis comparativo con indicadores.","Comunicación,Sostenibilidad,RSC (Responsabilidad Social Corporativa),Inserción,Educación,Economía ,Cooperación Internacional,Comunidad,Colectivos migrantes",Castellano,Investigación,"El impacto potencial de este proyecto radica en su capacidad para promover la reflexión sobre cómo los imaginarios sociales modelan la percepción de la sostenibilidad y la innovación Al analizar cómo las representaciones colectivas influyen en la cultura y la identidad, se pueden generar estrategias de comunicación que fomenten prácticas sostenibles. Esto tiene el potencial de transformar narrativas dominantes, promoviendo innovación responsable e integración de valores sostenibles en decisiones","Este proyecto demuestra un compromiso genuino con la sostenibilidad al analizar cómo los imaginarios sociales influyen en la percepción y adopción de prácticas sostenibles. Se enfoca en la reflexión crítica sobre las representaciones colectivas y su papel en la cultura e identidad. Busca generar estrategias de comunicación que promuevan la innovación responsable y la integración de valores sostenibles, contribuyendo a la transformación de narrativas dominantes y decisiones políticas.","El carácter innovador de este proyecto radica en su enfoque interdisciplinario al integrar los estudios de imaginarios sociales con la sostenibilidad e innovación. A diferencia de otros enfoques, analiza cómo las representaciones colectivas moldean percepciones y comportamientos hacia prácticas sostenibles. Este análisis permite generar estrategias comunicativas efectivas para promover la integración de la sostenibilidad en la cultura y las políticas sociales.","La viabilidad de este proyecto radica en su pertinencia y aplicabilidad práctica en el contexto empresarial y social, ya que analiza cómo los imaginarios sociales afectan la percepción de la sostenibilidad y la innovación. En el ámbito empresarial, puede guiar la creación de estrategias de comunicación que promuevan prácticas sostenibles. En el contexto social, ofrece herramientas para transformar narrativas dominantes, impulsando la adopción de valores sostenibles en decisiones colectivas.","Innovación social,Sostenibilidad,Arte y cultura",,33,MÁSTER EN COMUNICACIÓN SOCIAL
448,Barcelona,"BARCELONA,CATALUÑA",Pompeu Fabra,Universidad Pompeu Fabra - UPF,Evaluación de la eficacia de filtro de agua de celulosa bacteriana tras mejoras.  (Effectiveness' evaluation of bacterial cellulose water filter after performance enhancing modifications),"Mi proyecto desarrolla un filtro de celulosa bacteriana con propiedades antimicrobianas para purificar agua. Utilizo nanopartículas de plata obtenidas mediante síntesis verde o polipéptidos antimicrobianos para mejorar su eficiencia y eliminar patógenos. El objetivo es optimizar la celulosa bacteriana para ofrecer una solución más sostenible y eficiente. Los resultados muestran una mejora en la calidad del agua, ofreciendo una alternativa ecológica y accesible a filtros convencionales.","Agua,Sostenibilidad",Inglés,Investigación,"Este proyecto desarrolla un filtro de celulosa bacteriana mejorado con nanopartículas de plata o polipéptidos antimicrobianos para la purificación del agua. Su impacto radica en la reducción de enfermedades hídricas, el acceso a agua segura en comunidades vulnerables y la promoción de una alternativa sostenible a los filtros convencionales, alineándose con los Objetivos de Desarrollo Sostenible (ODS) y fomentando la biotecnología aplicada a la salud y el medio ambiente.","El proyecto integra sostenibilidad en todas sus etapas. La producción de celulosa bacteriana evita el uso de polímeros sintéticos contaminantes, y las nanopartículas se obtienen mediante síntesis verde para minimizar el impacto ambiental. Además, el filtro es biodegradable, de bajo consumo energético y adaptable a contextos con recursos limitados, promoviendo soluciones accesibles y sostenibles para la purificación del agua.","Este enfoque combina materiales biocompatibles con tecnologías antimicrobianas avanzadas para la purificación del agua. A diferencia de los filtros convencionales, incorpora nanopartículas o polipéptidos con propiedades bactericidas que mejoran la eficiencia y durabilidad del filtrado sin generar residuos tóxicos. Su producción accesible y adaptable lo convierte en una solución innovadora para enfrentar los desafíos globales del agua potable.","El filtro es escalable y adaptable a diferentes entornos, desde comunidades rurales hasta aplicaciones industriales. Su producción puede desarrollarse mediante bioprocesos sostenibles, reduciendo costos y facilitando su implementación en mercados emergentes. Además, su compatibilidad con sistemas de filtrado existentes y su potencial para ser producido localmente refuerzan su viabilidad social y empresarial.","Innovación social,Salud,Sostenibilidad",,0,Ingeniería biomédica 
463,,"CORUÑA,GALICIA",Universidad Santiago de Compostela,Universidad de Santiago de Compostela - USC,Producción de ácidos grasos volátiles de cadena impar a partir de un residuo agroalimentario.,"Revalorizar residuos de la industria agroalimentaria supone un reto en la transición a una economía circular. Este trabajo estudió la producción de ácidos grasos volátiles de cadena impar (precursores de polihidroxialcanoatos, biopolímeros biodegradables) a partir de lías de cerveza, vinaza de bioetanol y lactosuero mediante fermentación anaerobia en cultivo mixto. Posteriormente, se escaló la producción a un reactor continuo, logrando mejores resultados a pH 7 y suplementado con macronutrientes","Agua,Alimentación,Economía circular,Energías renovables,Nuevas tecnologías,Optimización de procesos,Reciclaje,Reutilización,Sostenibilidad",Castellano,Investigación,"Este proyecto impulsa la innovación en tecnologías sostenibles al proponer una solución eficiente para la gestión de residuos del sector agroalimentario, una de las principales industrias manufactureras de España. Mediante la producción de AGVs de cadena impar, precursores de polihidroxialcanoatos biodegradables y elásticos, se facilita el desarrollo de envases sostenibles para la propia industria, promoviendo un modelo de economía circular que optimiza recursos y reduce el impacto ambiental.","Este proyecto demuestra un compromiso genuino con la sostenibilidad en todas sus etapas. Desde su concepción, busca reducir el impacto ambiental de los residuos industriales al transformarlos en intermediarios de biopolímeros biodegradables. Utiliza tecnologías biológicas de bajo impacto, como la fermentación anaerobia, y evalúa su viabilidad en un reactor continuo. Además, impulsa la economía circular y ofrece un modelo escalable para fomentar prácticas sostenibles y realistas a largo plazo.","La originalidad del proyecto radica en el desarrollo de un proceso de fermentación anaerobia orientado a la producción selectiva de AGVs de cadena impar, algo poco común y difícil de mantener a largo plazo. Aprovecha el conocimiento mecanístico de las rutas metabólicas para optimizar su rendimiento, especialmente en relación con el tipo de sustrato y las condiciones operativas. Además, se apoya en un análisis de poblaciones microbianas permitiendo una comprensión profunda y detallada del proceso","A nivel empresarial, se ofrece una alternativa innovadora para transformar residuos industriales en productos de valor añadido. Esto facilita el cumplimiento de normativas ambientales, reduce los costos de gestión y abre nuevas oportunidades en el pionero mercado de los bioplásticos sostenibles. A nivel social, promueve la economía circular al convertir desechos en recursos y reducir la dependencia de plásticos convencionales. Este enfoque dual establece un compromiso económico y ambiental.",Sostenibilidad,,39,Biotecnología
464,,"NAVARRA ,GIPUZKOA",Universidad de Navarra,Universidad de Navarra - UNAV,Análisis de la doble materialidad en las empresas del Ibex-35 tras la entrada en vigor de la Directiva CSRD y los estándares Europeos de Sostenibilidad (ESRS),"Analiza la implementación de la doble materialidad en las Ibex-35 tras la entrada en vigor de la Directiva CSRD y los ESRS. Evalúa su nivel de cumplimiento en el ejercicio 2023, identificando tendencias y brechas sectoriales. Concluí que el cambio climático (E1) y la ética corporativa (G1) son prioritarios, pero persisten desafíos en estandarización y claridad regulatoria. Se espera mayor alineación en 2025 con la obligatoriedad de la CSRD, pero el paquete omnibus introdujo nuevos retos. ","Sostenibilidad,Identificación,Medición de impacto",Castellano,Investigación,"Gran alcance ya que evalúa el avance de la doble materialidad en las empresas más importantes de España (Ibex-35) y hace comparaciones y conclusiones dentro de los sectores y entre los sectores. Además, considera las brechas existentes en la reportería de la doble materialidad y evalúa la evolución de las normativas que obligan a las empresas a reportar, introduciendo la reciente actualización del paquete Omnibus sobre los ESRS (NEIS) en las empresas de la Unión Europea.","Desarrolla la aplicación de los estándares con mayor relevancia de sostenibilidad dentro de la UE, que miden tanto la materialidad financiera (cuentas de resultados) como la materialidad de impacto (sociedad); lo cual combina cómo las empresas deben transparentar su información hacia el público sobre cómo están afectando a todos los stakeholders con su actividad económica. Aborda el tema clave dentro del marco regulatorio de la UE para detectar brechas sectoriales en las Ibex-35. ","Por más de que sea de un caracter muy técnico y de investigación, mi TFG es innovador porque analiza la implementación real de la doble materialidad en el Ibex-35, evaluando informes de sostenibilidad de 2023 antes de la fecha límite de 2025. El enfoque comparativo sectorial identifica brechas y patrones clave, combinando análisis normativo y estratégico que cruza datos para identificar como las empresas estaban aportando información antes de que sea exigido por la ley. ","La aplicabilidad práctica en contextos empresariales es evidente, al identificar brechas y tendencias sectoriales se puede ayudar a mejorar las estrategias de sostenibilidad para mejorar la transparencia y alineación con regulaciones. Y en lo social, puedo ayudar a fomentar la responsabilidad social corporativa y a mejorar sus practicas ASG. Su aplicabilidad permite una gestión más efectiva y alineada con estándares internacionales.",Sostenibilidad,,36,ADE Bilingüe con diploma en General Management & Strategy
493,,LA RIOJA,Universidad de La Rioja,Universidad de La Rioja - UNIRIOJA,Deconstruyendo el feminismo  hegemónico: apostando por  otras miradas. ,"El feminismo occidental ha sido criticado por imponer un modelo homogéneo que ignora las realidades diversas de mujeres racializadas, migrantes, lesbianas y con discapacidad. Repensar el feminismo desde una perspectiva decolonial reconoce la pluralidad de experiencias y luchas, visibilizando las voces de mujeres marginadas y cuestionando las estructuras de poder dominantes.

","Igualdad,Colectivos vulnerables,Colectivos migrantes,Colectivo LGTBIQ",Castellano,Investigación,"El proyecto de investigación puede generar un impacto significativo al promover prácticas de innovación sostenible al integrar perspectivas diversas de mujeres marginadas, reconocidas desde enfoques decoloniales y postcoloniales. Al visibilizar sus experiencias y luchas, se fomenta un modelo inclusivo que respete la pluralidad de realidades y promueva soluciones sostenibles adaptadas a contextos específicos, impulsando la equidad y la justicia social en el ámbito global y local.","El proyecto muestra un compromiso con la sostenibilidad al integrar enfoques inclusivos desde su concepción, respetando las diversidades culturales y sociales. Promueve soluciones adaptadas a las realidades de mujeres marginadas y fomenta la colaboración local. A largo plazo, busca generar un cambio estructural que impulse la equidad y la justicia social de manera sostenible.






","El enfoque es original e innovador al integrar perspectivas decoloniales, visibilizando las experiencias de mujeres marginadas. Promueve soluciones sostenibles adaptadas a diversas realidades, desafiando las narrativas dominantes y fomentando la equidad y la justicia social en contextos locales y globales.



","El proyecto es pertinente y aplicable al fomentar la inclusión y diversidad en prácticas sostenibles, tanto en empresas como en comunidades. Promueve soluciones adaptadas a realidades locales y visibiliza a mujeres marginalizadas, impulsando la equidad y el cambio estructural hacia un futuro más justo y sostenible.",Innovación social,,29,Máster Universitario en Intervención Interdisciplinar en Violencia de Género + Acreditación en Agente de Igualdad
499,Valencia,"VALENCIA,VALENCIA",Universidad Internacional de Valencia (VIU),Universidad Internacional de Valencia,SISTEMAS DE PROTECCIÓN A VÍCTIMAS  DE VIOLENCIA DE GÉNERO: UN ESTUDIO  COMPRARATIVO ENTRE ESPAÑA Y  ECUADOR.,"Este trabajo de investigación analiza los sistemas de protección a víctimas de violencia de género en España y Ecuador, manteniendo un enfoque especial en el Sistema Viogén  y el Registro Único de violencia de Ecuador.  Las conclusiones sugieren la necesidad de que el personal a cargo de realizar las primeras actuaciones sea especialista en materia de violencia de género, y se encuentra capacitado y sensibilizado sobre este tema, con el fin de no tratar a esta víctima como cualquier otra víctima",Colectivos vulnerables,Castellano,Investigación,"Este proyecto de investigación promueve el fortalecimiento de políticas públicas sostenibles, ya que influye en la creación de políticas más inclusivas y sostenibles, asegurando que los sistemas de protección a víctimas de violencia de género sean efectivos, justos, equitativos y sensibilizados. 
Esta investigación promueve un cambio cultural hacia la igualdad de género, lo que es esencial para construir sociedades más sostenibles y resilientes.","El proyecto aborda un problema social crítico, como la violencia de género, con un enfoque claro en la equidad y el bienestar, esto demuestra un compromiso con el desarrollo sostenible, considerando el impacto social y humano en el diseño del proyecto.
Al incluir mecanismos de evaluación continua, este proyecto garantiza que los sistemas sean adaptables y puedan mejorar con el tiempo. fomenta la generación de políticas y programas que beneficien a las víctimas de manera sostenible","Este proyecto es de carácter pionero, ya que, al no existir estudios comparativos previos entre España y Ecuador, sobre sistemas de protección a víctimas de violencia de género, esta investigación llena un vacío académico y práctico, eso aporta un enfoque único y necesario para entender las diferencias y similitudes en los enfoques de ambos países. 
Además, este proyecto tiene una perspectiva intercultural que permite identificar prácticas exitosas que podrían aplicarse en Ecuador.
","Este proyecto puede servir como base para diseñar políticas más efectivas y sostenibles que protejan a las víctimas de violencia de género. 
Su rasgo fundamental es sensibilizar al personal a cargo de tomar el primer contacto con la víctima de violencia de género, buscando que este personal cree un clima de confianza, y no trate a esta víctima como cualquier otra víctima. 
Además, este proyecto puede crear un impacto educativo, ya que puede ser utilizados en campañas de sensibilización. ",Innovación social,,36,Violencia de Género
551,Vizcaya,"PAÍS VASCO,BIZKAIA",Universidad del País Vasco,Universidad del País Vasco - UPV EHU,Estudio sobre mecanismos de regeneración axonal con el fin de desarrollar estrategias terapéuticas en el glaucoma,"Se ha investigado la alteración del AIS en RGCs de ratas, para comprender cómo la degeneración axonal inducida por el glaucoma afecta la localización de la Anquirina-G (marcador clave del AIS). Mediante explantes de retina, se analizaron diferentes tiempos de cultivo (0h, 2h, 6h, 18h, 24h) tras la lesión axonal. Los resultados mostraron una disminución de RGCs con AIS en su axón y una movilización de la AnkG al soma de las RGCs, subrrayando la importancia del AIS en la integridad de las RGCs. ","Salud,Tercera edad",Castellano,Investigación,"Este proyecto de investigación tiene un gran impacto en la innovación sostenible, contribuyendo al avance de diagnósticos y tratamientos para enfermedades neurodegenerativas como el glaucoma. Al entender los mecanismos patológicos, se abren posibilidades para enfoques preventivos y personalizados, reduciendo la carga sanitaria. Esto no solo mejora la calidad de vida de los pacientes, sino que también promueve soluciones más sostenibles, económicas y accesibles en el cuidado de la salud.","Este proyecto demuestra un compromiso con la sostenibilidad al abordar una enfermedad neurodegenerativa prevalente como el glaucoma, vinculada al envejecimiento poblacional. Desde la concepción, promueve la investigación de tratamientos innovadores y accesibles, mejorando la calidad de vida de los pacientes. Además, al enfocarse en diagnósticos preventivos y personalizados, contribuye a la eficiencia en los recursos de salud y reduce el impacto socioeconómico de enfermedades neurodegenerativas.","El enfoque innovador de este proyecto radica en estudiar la alteración del segmento inicial del axón en las RGCs en glaucoma, un área poco explorada. Mediante un modelo de explantes de retina y técnicas avanzadas de inmunohistoquímica, se investiga cómo la degeneración axonal afecta la localización de Anquirina-G, ofreciendo nuevas perspectivas para el desarrollo de diagnósticos más precisos y tratamientos personalizados para enfermedades neurodegenerativas como el glaucoma.","El proyecto es muy pertinente y aplicable tanto en el ámbito empresarial como social. Ofrece oportunidades para el desarrollo de tratamientos innovadores para el glaucoma y otras enfermedades neurodegenerativas, lo que podría generar avances en la industria farmacéutica y de dispositivos médicos. Socialmente, al abordar un problema de salud pública creciente, mejora la calidad de vida de los pacientes y reduce los costos asociados con el tratamiento y cuidado a largo plazo.",Salud,,0,Medicina
562,,"VALENCIA,VALENCIA",Universidad Internacional de Valencia (VIU),Universitat Internacional de Valencia - VIU,Producción de una cerveza artesanal tipo irish red ale utilizando levaduras y frutas nativas del Ecuador,"El estudio exploró la producción sostenible de una cerveza artesanal Red Ale con frutas y levaduras autóctonas de Manabí, Ecuador. Se usaron técnicas de laboratorio, un kit cervecero, cultivos de levaduras y granadilla. Catadores evaluaron el producto, destacando las cervezas B y C con puntajes de 8.00 (muy buenos). Se concluyó que los ingredientes locales y levaduras autóctonas mejoran las propiedades organolépticas y promueven la sostenibilidad al aprovechar la biodiversidad ecuatoriana.","Economía ,Sostenibilidad",Castellano,Investigación,"Este proyecto impacta en varios ámbitos. Científicamente, optimiza la fermentación con levaduras autóctonas y frutas ecuatorianas, mejorando sabor y calidad. Industrialmente, crea un producto diferenciado con potencial exportador. Ambientalmente, fomenta el uso de insumos locales, reduciendo la huella de carbono. Socioculturalmente, impulsa la cultura cervecera y la revalorización de ingredientes nacionales, promoviendo innovación biotecnológica en la industria artesanal.



"," Impulsa la sostenibilidad mediante el uso de ingredientes locales como la granadilla y levaduras autóctonas, reduciendo la dependencia de insumos importados y la huella de carbono. Además, fomenta la biodiversidad y el aprovechamiento de recursos naturales ecuatorianos. La producción artesanal minimiza el uso de químicos y residuos, promoviendo procesos más ecológicos. Su enfoque fortalece la economía circular y apoya a productores locales, generando un impacto ambiental y social positivo","El carácter innovador del proyecto radica en la combinación de biotecnología y tradición cervecera. Al integrar levaduras autóctonas y frutas ecuatorianas como la granadilla en la elaboración de una cerveza artesanal, se crea un producto único con sabores diferenciados. Además, el uso de técnicas de laboratorio para aislar y optimizar las levaduras locales abre nuevas posibilidades en la fermentación y mejora las propiedades organolépticas, destacando la innovación en el proceso como tal.","La viabilidad del proyecto es alta debido a la disponibilidad de insumos locales como la granadilla y levaduras autóctonas, lo que reduce costos y favorece la sostenibilidad. La creciente demanda de cervezas artesanales y productos diferenciados abre una oportunidad para introducir una propuesta innovadora con características únicas. Además, el uso de biotecnología mejora la calidad del producto, posicionándolo como una opción atractiva y competitiva en el mercado nacional e internacional.",Sostenibilidad,,36,Ing. Biotecnología
