ID_str,Provincia (from import_estudiantes strapi) (from ESTUDIANTE),CCAA - PROVINCIAS (from Universidad Vinculada) (from ESTUDIANTE),Universidad Vinculada (from ESTUDIANTE) 2,Universidad (from import_estudiantes strapi) (from ESTUDIANTE),title_str,summary_str,tags_str,language_str,sector_str,Impacto_premios_str,Sostenibilidad_premios_str,Innovación_premios_str,Viabilidad_premios_str,Categorías_premios_str,hiding_reason_str,Score_tfx,Titulación (from import_estudiantes strapi) (from ESTUDIANTE)
834,,"ALICANTE,VALENCIA",Universidad de Alicante,Universidad de Alicante - UA,Estructuras tejidas como estrategia de identidad urbana y social en Mutxamel: Regenerando el espacio urbano con ganchillo,"Este proyecto propone revitalizar espacios urbanos degradados en Mutxamel mediante arquitectura efímera con estructuras textiles de ganchillo. A través de procesos participativos, se transforma el espacio público en un lugar de encuentro, identidad y cohesión social. La iniciativa revaloriza la artesanía textil como herramienta artística y comunitaria, alineándose con los ODS y fomentando una cultura urbana inclusiva, creativa y sostenible.","Comunidad,Construcción,Diseño y simulación,Educación,Igualdad,Instalaciones,Jóvenes,Medición de impacto,Prototipado,Reciclaje,Tercera edad,Turismo,Urbanismo",Castellano,Artes y/o entretenimiento,"Este proyecto impacta la innovación sostenible al transformar espacios urbanos mediante estructuras de ganchillo, promoviendo la regeneración de áreas desatendidas. Fomenta la participación ciudadana y la cohesión social a través de prácticas artísticas accesibles y sostenibles. La iniciativa revaloriza el patrimonio cultural y utiliza materiales ecológicos, ofreciendo un modelo replicable de transformación urbana que conecta la creatividad con el desarrollo sostenible y social.","Este proyecto se compromete con la sostenibilidad utilizando materiales ecológicos como el ganchillo, favoreciendo la economía circular. La regeneración urbana se realiza de manera participativa, involucrando a la comunidad en todas las etapas, garantizando una transformación social inclusiva. Además, promueve la preservación del patrimonio cultural y genera un modelo replicable que contribuye a la sostenibilidad ambiental y social, extendiendo su impacto en otros espacios urbanos.","Este proyecto es innovador al fusionar arquitectura efímera y artesanía textil para regenerar el espacio público, utilizando ganchillo como medio constructivo. La participación ciudadana en el diseño y creación de las estructuras transforma la intervención en un proceso colectivo y empoderador. Además, al integrar elementos culturales y ecológicos, el proyecto establece un modelo de regeneración urbana que combina arte, sostenibilidad y cohesión social, único en su enfoque.","Este proyecto es innovador al combinar arquitectura efímera y artesanía textil para regenerar espacios públicos. Utilizando ganchillo como medio constructivo, involucra activamente a la ciudadanía en el diseño y la creación de estructuras, promoviendo la participación y el empoderamiento. Su enfoque cultural y ecológico establece un modelo único de regeneración urbana que integra arte, sostenibilidad y cohesión social, adaptándose a diversos contextos urbanos.","Innovación social,Arte y cultura",,37,Máster Universitario en Arquitectura
893,,MADRID,Universidad Francisco de Vitoria,Universidad Francisco de Vitoria - UFV,UN SUEÑO BORROSO  DE QUIÉN ERES   El Autodescubrimiento y la búsqueda de identidad  en un mundo onírico de Realidad Virtual,"Se busca una experiencia jugable e inmersiva de Realidad Virtual que explore el concepto de la identidad.
Este proyecto parte de la idea de la identidad, y por eso su base está 
inspirada en mi nombre propio.  
Se unen los conceptos de Alicia en el País de las Maravillas y de 梦(Mèng) 
cuyo significado es sueño. Debido a esto, se plantea una atmósfera 
surrealista de un mundo abstracto e “imposible” sumado a un factor onírico 
al que se suma el aspecto racial y cultural.  
","Arte,Nuevas tecnologías,Audiovisuales,Colectivos migrantes,Comunicación,Desarrollo personal,Diseño y simulación,Igualdad,Jóvenes",Castellano,Artes y/o entretenimiento,"Al utilizar medios modernos como la realidad virtual y el videojuego para explorar temas tradicionales, el proyecto ofrece un puente entre lo ancestral y lo contemporáneo, mostrando así su gran versatilidad. En un contexto de creciente globalización y movilidad cultural, esta experiencia inmersiva permite a los usuarios reflexionar sobre su identidad personal y colectiva, entendiendo cómo el entorno, el desplazamiento y la diversidad influyen en su construcción.","El proyecto se centra especialmente en una sostenibilidad cultural que plantea una armonía de elementos culturales y con la identidad cultural pues se fomenta la inclusión, la aceptación y  el respeto por la diversidad y el diálogo intercultural, elementos fundamentales para una sociedad más justa y equitativa a largo plazo. También enfocado en la sostenibilidad social ya que se trabaja con el bienestar emocional y la interioridad.","La Realidad Virtual como motor clave del proyecto se alinea con el mercado digital, mientras que el aspecto del videojuego y experiencia inmersiva pero centrado más en lo estético y sensorial más que en los estímulos gamificados abre un abanico de posibilidades que permiten que lo tecnológico conecte con lo espiritual.","Este videojuego en realidad virtual ofrece una experiencia significativa con fuerte demanda potencial, especialmente por las generaciones jóvenes. Responde a una necesidad actual: generar espacios seguros y creativos. Puede ser utilizado como herramienta complementaria en programas de salud emocional. Además, hay un interés creciente por productos que combinan tecnología, arte y desarrollo humano. ","Arte y cultura,Nuevas tecnologías,Innovación social",,35,Bellas Artes
640,,"BARCELONA,CATALUÑA",Pompeu Fabra,Universidad Pompeu Fabra - UPF,Re-cycling Studio: Transformando el Esfuerzo en Energía Sostenible,"El proyecto propone la creación de un centro de ciclismo indoor equipado con bicicletas ecológicas que transforman el esfuerzo generado al pedalear en energía sostenible. Su objetivo es ofrecer un espacio de fitness que promueva un estilo de vida saludable y responsable con el medio ambiente, combinando bienestar físico, economía circular y desarrollo sostenible. Validado con estudios de mercado y análisis del entorno, también contempla su viabilidad económica y una futura escalabilidad.","Deporte,Movilidad sostenible,Desarrollo de negocio,Comunidad,Economía circular,Emprendimiento,Energías renovables,Nuevas tecnologías,Reutilización,Sostenibilidad",Valenciano/Catalán,Salud,"El proyecto ""Re-cycling Studio"" promueve la innovación sostenible al integrar bicicletas ecológicas que transforman el esfuerzo físico en energía reutilizable, reduciendo el consumo energético y sensibilizando a los usuarios sobre su impacto ambiental real y cuantificado. Además, fomenta hábitos saludables, incluye iniciativas solidarias y crea un modelo escalable que combina tecnología, salud y economía circular, demostrando que la sostenibilidad puede ser rentable y viable.","El proyecto ""Re-cycling Studio"" refleja un compromiso genuino con la sostenibilidad en todas sus etapas. Desde su concepción, integra economía circular al reutilizar energía generada por bicicletas ecológicas. En su implementación, utiliza materiales reciclables, productos de limpieza ecológicos y fomenta el reciclaje en el centro. Además, promueve hábitos saludables y conciencia ambiental entre los usuarios, asegurando que la sostenibilidad sea un eje central incluso en su expansión futura.","El proyecto ""Re-cycling Studio"" es original e innovador porque combina salud, tecnología y sostenibilidad en un modelo único. Introduce bicicletas ecológicas que transforman el esfuerzo físico en energía reutilizable, algo pionero en el sector del fitness en España. Además, incluye gamificación para motivar a los usuarios, iniciativas solidarias para donar energía generada y un enfoque de economía circular que reduce la huella ambiental, diferenciándose claramente de los gimnasios tradicionales.","El proyecto es pertinente y aplicable en el contexto empresarial y social porque responde a la creciente demanda de soluciones sostenibles y saludables. En el ámbito empresarial, ofrece actividades de team building alineadas con valores de responsabilidad social corporativa. Además, su viabilidad económica ha sido analizada y validada con el mercado y stakeholders, demostrando ser una opción factible y escalable. A nivel social, fomenta hábitos saludables y conciencia ambiental.","Salud,Sostenibilidad",,,Administración y Dirección de Empresas y Gestión de la Innovación
709,,,ELISAVA,Escuela Universitaria de Diseño e Ingeniería de Barcelona - Elisava,BLUST,"BLUST está diseñado para zonas remotas de África y combate las interrupciones de la cadena de frío durante brotes epidémicos. Funciona con energías renovables y combina refrigeración activa y pasiva para mantener muestras de sangre entre 2 y 8 °C sin necesidad de red eléctrica. Su sistema de dos partes incluye una unidad de carga que produce el frío y una unidad de transporte que conserva la temperatura. Es ligero, fácil de usar, usa materiales locales y se fabrica in situ, dando accesibilidad.","Salud,Sostenibilidad,Igualdad,Energías renovables,Cooperación Internacional,Comunidad,Colectivos vulnerables,Rural,Logística",Castellano,Salud,"BLUST tiene el potencial de fortalecer la cadena de frío en zonas sin acceso a electricidad en todo el continente africano. Diseñado en colaboración con Médicos Sin Fronteras, puede implementarse a gran escala en contextos de emergencia y salud pública, mejorando la conservación de muestras médicas en regiones de difícil acceso. Su enfoque sostenible —energía renovable, materiales locales y fabricación in situ— lo convierte en una solución replicable en otras regiones vulnerables del mundo.","BLUST integra la sostenibilidad en todas sus etapas: desde su concepción, prioriza el uso de energías renovables, materiales disponibles localmente y una producción descentralizada que reduce la huella de carbono. Su diseño modular facilita el mantenimiento, la reutilización y la reparación. A largo plazo, promueve autonomía local y reduce la dependencia de infraestructuras complejas.","Según MSF y otras ONGs internacionales, hasta la fecha no existe ningún sistema capaz de transportar material biomédico manteniendo la cadena de frío en zonas sin acceso a la red eléctrica. Su enfoque combina por primera vez energía renovable en un sistema portátil de dos partes, liviano y localmente fabricable. Esta innovación permite operar en entornos extremos, superando las limitaciones técnicas y logísticas de las soluciones actuales.","BLUST ha sido diseñado para que pueda ser usado en el mundo real por MSF. Su tecnología compacta y abundante, diseño fácil de usar, coste económico y producción local, lo hace altamente viable para su adopción por ONGs, gobiernos y organizaciones humanitarias. Responde a una necesidad urgente en salud pública: mantener la cadena de frío en entornos sin infraestructura. Su aplicabilidad es global, especialmente en regiones rurales y en crisis.",Salud,,44,Ingeniería de Diseño Industrial
733,,"BARCELONA,CATALUÑA",Pompeu Fabra,Universidad Pompeu Fabra - UPF,Re-cycling Studio: Transformando el Esfuerzo en Energía Sostenible,"El proyecto propone la creación de un centro de ciclismo indoor equipado con bicicletas ecológicas que transforman el esfuerzo generado al pedalear en energía sostenible. Su objetivo es ofrecer un espacio de fitness que promueva un estilo de vida saludable y responsable con el medio ambiente, combinando bienestar físico, economía circular y desarrollo sostenible. Validado con estudios de mercado y análisis del entorno, también contempla su viabilidad económica y una futura escalabilidad.","Deporte,Movilidad sostenible,Desarrollo de negocio,Comunidad,Economía circular,Emprendimiento,Energías renovables,Nuevas tecnologías,Reutilización,Sostenibilidad",Valenciano/Catalán,Salud,"El proyecto ""Re-cycling Studio"" promueve la innovación sostenible al integrar bicicletas ecológicas que transforman el esfuerzo físico en energía reutilizable, reduciendo el consumo energético y sensibilizando a los usuarios sobre su impacto ambiental real y cuantificado. Además, fomenta hábitos saludables, incluye iniciativas solidarias y crea un modelo escalable que combina tecnología, salud y economía circular, demostrando que la sostenibilidad puede ser rentable y viable.","El proyecto ""Re-cycling Studio"" refleja un compromiso genuino con la sostenibilidad en todas sus etapas. Desde su concepción, integra economía circular al reutilizar energía generada por bicicletas ecológicas. En su implementación, utiliza materiales reciclables, productos de limpieza ecológicos y fomenta el reciclaje en el centro. Además, promueve hábitos saludables y conciencia ambiental entre los usuarios, asegurando que la sostenibilidad sea un eje central incluso en su expansión futura.","""Re-cycling Studio"" es un proyecto original e innovador porque combina salud, tecnología y sostenibilidad en un modelo único. Introduce bicicletas ecológicas que transforman el esfuerzo físico en energía reutilizable, algo pionero en el sector del fitness en España. Además, incluye gamificación para motivar a los usuarios, iniciativas solidarias para donar energía generada y un enfoque de economía circular que reduce la huella ambiental, diferenciándose claramente de los gimnasios tradicionales.","El proyecto es pertinente y aplicable en el contexto empresarial y social porque responde a la creciente demanda de soluciones sostenibles y saludables. En el ámbito empresarial, ofrece actividades de team building alineadas con valores de responsabilidad social corporativa. Además, su viabilidad económica ha sido analizada y validada con el mercado y stakeholders, demostrando ser una opción factible y escalable. A nivel social, fomenta hábitos saludables y conciencia ambiental.","Salud,Sostenibilidad",,46,Administración y Dirección de Empresas y Gestión de la Innovación
836,,MURCIA,Universidad de Murcia,Universidad de Murcia - UMU,Estudio de la fiabilidad y repetibilidad de los test de sensibilidad al contraste y  de la aplicación digital Optonet,"La medida de la sensibilidad al contraste (SC) es clave para evaluar la función visual, la evolución de patologías oculares y la eficacia de diferentes tratamientos. Este estudio valida por primera vez los test digitales de SC de OPTONET®, comparándolos con el test Pelli-Robson®. Se midió agudeza visual y SC con ambos métodos, mostrando alta fiabilidad y fuerte correlación, sin diferencias clínicas. Los test digitales ofrecen eficiencia, bajo coste y una posible aplicación en telemedicina.","Data Science,Emprendimiento,Estadística,Logística,Nuevas tecnologías,Salud,Validación y testeo",Castellano,Salud,"La digitalización de test optométricos, como los de sensibilidad al contraste, mejoraría la evaluación visual en consulta y permitiría su uso doméstico en telemedicina, reduciendo  listas de espera y facilitando la detección precoz y el seguimiento de patologías oculares. Esto  optimizaría recursos clínicos y permitiría un seguimiento más frecuente y accesible, especialmente útil para pacientes con movilidad reducida o en zonas rurales, contribuyendo a un control visual más eficiente y continuo.","Este avance innovador en evaluación visual combina tecnología digital y precisión, permitiendo análisis remotos y reduciendo desplazamientos y recursos. Mejora la atención sanitaria, optimiza tiempos y aumenta la accesibilidad para los pacientes. Aunque no se detiene en aspectos ambientales, su uso eficiente y fácil control lo convierten en la solución perfecta para un cuidado visual moderno, sostenible y de calidad.","La aplicación está ya comercializada, pero no existe evidencia científica que demuestre sus resultados. Este es el primer proyecto de investigación que compara los resultados con los test convencionales y demuestra su fiabilidad. Además, la línea de investigación se ampliará mediante la medida en pacientes con diversas patologías oculares en los que la sensibilidad al contraste está afectada, como es el caso de los sujetos con glaucoma entre otros.","El proyecto aporta innovación en salud visual, permitiendo a empresas ofrecer diagnósticos digitales más precisos, eficientes y económicos, promoviendo la telemedicina y la atención a distancia. Socialmente, facilita el acceso a evaluaciones tempranas, especialmente en zonas rurales o con alta demanda, mejorando la detección de patologías oculares y la calidad de vida de los pacientes mediante una herramienta confiable y de fácil aplicación.

","Salud,Nuevas tecnologías",Otro motivo,32,Óptica y Optometría
472,Madrid,MADRID,Universidad Carlos III de Madrid,Universidad Carlos III de Madrid,Clasificación de baterías envejecidas para su segunda vida en aplicaciones de red,"Mi Trabajo Fin de Máster se centra en el reto que supondrá en el futuro el reciclaje de baterías provenientes de vehículos eléctricos, las cuales, al alcanzar el 80 % de su capacidad, deben retirarse. En este trabajo desarrollo dos modelos de aprendizaje automático con los que obtengo características de envejecimiento de las baterías y las agrupo, con el objetivo de clasificarlas según su posible aplicación en una segunda vida dentro de la red eléctrica.","Economía circular,Nuevas tecnologías,Sostenibilidad,Data Science",Castellano,Energía,"El reciclaje de baterías de vehículos eléctricos representa un reto clave para la sostenibilidad del sector de la movilidad eléctrica. Mi proyecto busca reducir la huella de carbono mediante la priorización de un sistema basado en la reutilización de baterías, lo cual no solo prolonga su vida útil, sino que también contribuye a su integración con fuentes de energía renovable y al almacenamiento energético en la red eléctrica.","La idea principal del proyecto nace del concepto de sostenibilidad, orientándose al tratamiento responsable de baterías al final de su primera vida útil. A su vez, el aprovechamiento de estas baterías en la red contribuye a su estabilidad, facilitando el almacenamiento de energía renovable y abriendo una vía para su integración eficiente en el sistema energético. El proyecto, por tanto, refleja un compromiso con la economía circular y la transición hacia un modelo energético más sostenible.","El enfoque del proyecto resulta innovador por la combinación de caracterización y clasificación. Hasta ahora, para clasificar baterías de segunda vida se requerían ensayos muy invasivos, y los modelos de caracterización del envejecimiento no permitían agruparlas según sus características. Este proyecto pone el foco en la interacción de ambos modelos y en su escalabilidad, al poder aplicarse a diferentes tipos de baterías y condiciones, mediante el uso de aprendizaje automático.","La viabilidad del proyecto es clara, dado que ya existen empresas que aplican este modelo de negocio circular, reutilizando baterías de sus propios vehículos eléctricos o dedicándose al reacondicionamiento de baterías para su uso en autoservicios y sistemas de energía renovable, entre otros. En un contexto de continua expansión de las energías renovables, y donde la energía es un pilar clave de nuestra sociedad, avanzar hacia una transición sostenible se vuelve imprescindible.","Sostenibilidad,Nuevas tecnologías",,40,Master habilitante en ingeniería industrial
609,,"PAÍS VASCO,BIZKAIA",Universidad del País Vasco,Universidad del País Vasco - UPV EHU,Estudio del aprovechamiento del potencial energético del mar en Euskadi,"Este proyecto analiza la viabilidad de una planta undimotriz en la costa vasca, explorando el potencial de la energía marina como fuente renovable alineada con los objetivos de la UE. Abarca desde la elección del emplazamiento hasta el diseño técnico, evaluando tecnologías de captación de energía de las olas y su rentabilidad, con el fin de impulsar el desarrollo de energías limpias en la región cantábrica.","Agua,Construcción,Comunicación,Desarrollo de negocio,Diseño y simulación,Economía ,Educación,Energías renovables,Estrategia,Jóvenes,Movilidad sostenible,Nuevas tecnologías,Optimización de procesos,Reutilización,Sostenibilidad",Euskera,Energía,"El proyecto impulsa la innovación sostenible al analizar el potencial del oleaje en la costa vasca y proponer una planta undimotriz. Su alcance impulsa la transición hacia una energía limpia y local, reduciendo la dependencia de fuentes contaminantes y fomentando el desarrollo de infraestructuras sostenibles a largo plazo. Además, la implementación del proyecto generaría empleo en el ámbito de las energías renovables.","El proyecto integra la sostenibilidad desde su inicio, al centrarse en el uso de una fuente de energía renovable, limpia e inagotable como el oleaje. A lo largo del trabajo se priorizan tecnologías con bajo impacto ambiental, se analiza la viabilidad técnica y económica de su aplicación real y se promueve un modelo energético respetuoso con el entorno. Además, se contempla su desarrollo a largo plazo como parte de una transición energética justa y sostenible.","El proyecto es innovador por combinar el análisis detallado del potencial energético del oleaje en la costa vasca con la selección y diseño específico de una planta undimotriz adaptada al entorno local. Su enfoque integra criterios técnicos, ambientales y económicos para proponer una solución realista y replicable. Además, aplica tecnologías emergentes de captación marina poco exploradas en España, con una visión de futuro sostenible y desarrollo regional.","El proyecto es viable y aplicable, ya que se basa en tecnologías existentes y probadas, adaptadas a las condiciones reales de la costa vasca. Su implementación contribuiría a diversificar el mix energético regional con una fuente limpia y constante como el oleaje. Además, responde a la demanda social de energías renovables, genera empleo local y puede integrarse en planes estratégicos de sostenibilidad e innovación tanto públicos como empresariales.","Sostenibilidad,Nuevas tecnologías",,39,Grado en Ingeniería en Tecnología Industrial
634,Asturias,ASTURIAS,Universidad de Oviedo,Universidad de Oviedo - UNIOVI,Why do cleantech startups succeed? Using machine learning to predict  success and enhance venture capital investments.,"Los problemas medioambientales son un riesgo socioeconómico clave, y la innovación en tecnologías sostenibles es crucial. Este estudio desarrolla el primer modelo de machine learning para predecir el éxito de startups de tecnologías verdes. Usando datos de más de 2.272 startups, logra identificar factores de éxito comunes a todas ellas con una precisión superior al 75%. Identificando como claves el sector, región, financiación y propiedad intelectual.","Data Science,Desarrollo Software,Economía ,Economía circular,Emprendimiento,Energías renovables,Estadística,Finanzas,Fundraising,Inversión,Modelo de negocio,Movilidad sostenible,Nuevas tecnologías,Sostenibilidad",Inglés,Energía,,,,,,,,Administración y Dirección de Empresas
623,Málaga,"MÁLAGA,ANDALUCÍA",Universidad de Málaga,Universidad de Málaga,EL MERCADO DE TRABAJO EN ESPAÑA. CARACTERISTICAS DE LA POBLACIÓN EMPLEADA Y DESEMPLEADA,"El estudio analiza el mercado laboral en España desde la crisis de 2008 hasta la pandemia de 2020, evaluando su impacto en el empleo y desempleo. Su objetivo es identificar tendencias y examinar factores culturales e institucionales que influyen en la dinámica laboral, como la temporalidad, el empleo parcial, la desigualdad de género y el desempleo juvenil. Las conclusiones destacan la necesidad de políticas que promuevan la igualdad de oportunidades, estabilidad, flexibilidad y protección. ","Colectivos migrantes,Colectivos vulnerables,Comunidad,Construcción,Consultoría,Consumo,Cooperación Internacional,Data Science,Desarrollo de negocio,Desarrollo personal,Despoblación,Diseño y simulación,Economía ,Economía circular,Educación,Emprendimiento,Estadística,Estrategia,Finanzas,Identificación,Igualdad,Infancia,Inserción,Inversión,Jóvenes,Logística,Marketing,Medición de impacto,Modelo de negocio,Movilidad sostenible,Operaciones,Optimización de procesos,Personas sin hogar,RSC (Responsabilidad Social Corporativa),Recursos humanos,Rural,Salud,Salud mental,Sostenibilidad,Tercera edad,Turismo,Validación y testeo",Castellano,Consultoría y servicios empresariales,"El proyecto contribuye a identificar desafíos estructurales del mercado laboral español y propone soluciones que fomentan la inclusión, la igualdad y el empleo digno. Su aplicación puede orientar políticas públicas y estrategias empresariales hacia un mercado laboral más justo y sostenible socialmente.

","El trabajo promueve la sostenibilidad social al centrarse en la mejora del acceso al empleo para colectivos vulnerables, la reducción de desigualdades y el fomento de condiciones laborales justas. Propone medidas duraderas que contribuyen al bienestar social y a una economía más equilibrada y sostenible.

","El enfoque es innovador al integrar el análisis de factores económicos, culturales e institucionales con perspectiva de género, edad y origen. Además, ofrece soluciones concretas y realistas, adaptadas a las dinámicas del mercado, fomentando la cohesión social desde una visión multidisciplinar y actual.

","El proyecto es viable y aplicable, ya que propone medidas prácticas que pueden ser adoptadas por administraciones públicas, empresas y agentes sociales. Su análisis se basa en datos reales y actuales, lo que permite diseñar estrategias efectivas y adaptadas a las necesidades del contexto económico y social.

","Innovación social,Salud,Sostenibilidad,Arte y cultura,Nuevas tecnologías",,40,Gestión y Administración Publica 
462,Valencia,"VALENCIA,VALENCIA",Universidad Internacional de Valencia (VIU),Universitat Internacional de Valencia - VIU,LA DESIGUALDAD DE GÉNERO EN EL MEDIO RURAL DE LA PROVINCIA DE LEÓN: LA REALIDAD DE LAS MUJERES.,"Las mujeres del medio rural son un colectivo vulnerable  ya que en las zonas rurales los movimientos feministas y la creciente concienciación ciudadana no han tenido el mismo efecto que en el medio urbano, lo que
unido a una serie de características propias de estas zonas favorece una mayor desigualdad de género. El objetivo de esta investigación es comprender qué características fomentan las desigualdades de género sobre las mujeres rurales de León, pero también cómo se pueden abordar.","Despoblación,Igualdad,Colectivos vulnerables,Rural,Sostenibilidad",Castellano,Investigación,"Este proyecto promueve la innovación sostenible desde una perspectiva social y territorial con un diagnóstico profundo y útil para políticas públicas, sensibilización y empoderamiento de las mujeres rurales. Su enfoque ofrece herramientas para intervenciones eficaces que fomenten igualdad y el desarrollo sostenible a largo plazo, contactando el género, el territorio y el desarrollo desde la escucha y la aplicación práctica.","Al poner en el centro a la mujer rural como agente de cambio, la investigación plantea su empoderamiento como vía para revertir el despoblamiento, mejorar la cohesión social y fortalecer la economía local—claves de una innovación sostenible. El estudio no se limita a una sola variable: aborda empleo, educación, salud, estereotipos, representación política, infraestructuras, migración, etc., lo que da lugar a una visión holística para alcanzar la sostenibilidad tan importante en áreas rurales.","Contexto muy específico y vulnerable: mujeres del medio rural leonés, invisibilizadas en los marcos de políticas de igualdad más urbanocéntricas. Empleando entrevistas semiestructuradas a 20 mujeres rurales de distintas generaciones, se logra un análisis detallado y contextualizado que permite comprender cómo las desigualdades de género se reproducen, pero también cómo se pueden abordar. Este estudió es una herramienta social para desarrollar intervenciones más ajustadas, eficaces y sostenibles.","Fuerte potencial para cambiar mentalidades tanto dentro como fuera del medio rural, gracias al enfoque ideológico y discursivo de las entrevistas. Recurso clave para campañas de sensibilización, formación profesional, o planes de acción institucionales. Los resultados pueden utilizarse para diseñar políticas públicas de igualdad adaptadas a lo rural, con enfoque de género interseccional. Además, puede alimentar propuestas educativas o curriculares centradas en la equidad territorial.","Innovación social,Sostenibilidad",,37,Máster Interdisciplinar en Violencia de Género y Agente de Igualdad 
565,,"BARCELONA,CATALUÑA",Universidad Autónoma de Barcelona,Universidad Autónoma de Barcelona - UAB,"Anàlisi de la seguretat urbana amb perspectiva feminista, barri d’El  Farró (Barcelona)","Es una investigación urbana con perspectiva de género, que busca entender de qué forma se mueven las mujeres en el espacio urbano.  A partir del trabajo de campo, pude llegar a la conclusión de que todas las entrevistadas utilizan estrategias de protección en sus recorridos urbanos, sea de forma consciente o no. Esta protección responde a un miedo claramente sesgado por ser mujeres en el espacio público, y esta relacionado con un conjunto de miedos integrados y aprendidos socialmente. ","Igualdad,Urbanismo",Valenciano/Catalán,Investigación,"Este trabajo desafía el urbanismo tradicional y promueve una visión más justa de la ciudad. Estudiar la movilidad urbana i la experiencia de la seguridad de las mujeres en la ciudad no solo nos permite generar espacios urbanos más justos y inclusivos, sino también nos permite pensar qué ciudades queremos en un futuro teniendo en cuenta los infinitos usos que tiene esta misma. La innovación sostenible en las ciudades empieza por poner la vida y las persona en el centro y no sólo la producción.","La investigación demuestra que la sostenibilidad no es solo ambiental, sino también social. Se abordan las desigualdades espaciales y se presentan soluciones para evitar la desigualdad así como también re-pensar el concepto de ciudad y proponer una alternativa a la ciudad de la gentrificación. Apuesta por las ciudades accesibles y por las políticas urbanas que prioricen el bienestar colectivo, la equidad y la justicia espacial, contribuyendo así a una ciudad más habitable y resiliente.","El trabajo de campo se centra en el barrio del Farró de Barcelona, y forma parte del distrito con la renda por cápita más alta de la ciudad. Hacer el trabajo de campo en este barrio es innovador teniendo en cuenta que des de las ciencias sociales se tiende a estudiar espacios marginales y generalmente con un nivel económico bajo. Poder demostrar que en espacios entendidos como ""ricos"" las desigualdades urbanas también existen pone de relieve que las desigualdades espaciales no conocen fronteras.","Este proyecto es aplicable a otros muchos contextos ya que más que una teoría, presenta medidas prácticas y aplicables. Se plantean intervenciones urbanas tangibles, basadas en las necesidades de las mujeres, como mejorar la iluminación y diseñar espacios más accesibles, además de impulsar redes de apoyo comunitario. Al abordar tanto la estructura física de la ciudad como la interacción social en el espacio público, la propuesta es factible y adaptable a diferentes contextos urbanos. ",Innovación social,,32,Màster en Metròpoli en Estudis Urbans i Metropolitans
570,,MADRID,Universidad Carlos III de Madrid,Universidad Carlos III de Madrid - UC3M,Simulation of surface effects to improve the efficiency of sustainable permanent magnets,"Buscamos una alternativa más sostenible a los imanes permanentes hechos a partir de metales de tierras raras (extracción muy contaminante y existen monopolios sobre ellos). El objetivo era investigar las propiedades de superficie (que en nanoestructuras tienen mucha importancia) e intentar mejorar la eficacia de una alternativa prometedora. Concluimos que los efectos de superficie no incitan a esta mejora y descubrimos tendencias dentro del propio material. 
Un trabajo de investigación original.","Diseño y simulación,Sostenibilidad,Movilidad sostenible",Inglés,Investigación,"El proyecto impulsa la innovación sostenible al investigar materiales alternativos a los imanes de tierras raras, cuya extracción es costosa y ambientalmente perjudicial. Al optimizar ferritas de bajo coste y mayor disponibilidad, se promueve una transición hacia tecnologías más sostenibles en sectores como la electrónica, la energía y la automoción.","Mi proyecto integra la sostenibilidad desde su concepción al centrarse en materiales abundantes y menos contaminantes. La metodología busca optimizar propiedades sin recurrir a elementos críticos. Los resultados pueden aplicarse a tecnologías limpias, fomentando soluciones duraderas y respetuosas con el medioambiente en futuras aplicaciones industriales.","El proyecto integra la sostenibilidad desde su concepción al centrarse en materiales abundantes y menos contaminantes. La metodología se basa en simulaciones ab initio mediante DFT+U, lo que permite evaluar propiedades electrónicas y magnéticas sin necesidad de ensayos físicos costosos o contaminantes. Los resultados pueden aplicarse a tecnologías limpias, fomentando soluciones duraderas y respetuosas con el medioambiente en futuras aplicaciones industriales.","El proyecto es viable y pertinente, ya que aborda la necesidad empresarial de sustituir imanes de tierras raras por materiales más accesibles y sostenibles. Sus resultados pueden aplicarse en sectores como la automoción eléctrica o la electrónica, donde se demandan soluciones eficientes y ecológicas. Además, fomenta la independencia tecnológica y la reducción del impacto ambiental a nivel social e industrial.",Sostenibilidad,,40,Ingeniería Física
